Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
REF_C2,40.94333,33.8775,46.74691
REF_C2,41.08444,33.92217,46.77475
REF_C2,41.22639,33.95637,46.83248
REF_C2,41.36778,33.84854,46.66096
REF_C2,41.50944,33.73452,46.61928
REF_C2,41.65111,33.73787,46.63251
REF_C2,41.79278,33.74079,46.56012
REF_C2,41.93444,33.64762,46.61995
REF_C2,42.07583,33.77711,46.63214
REF_C2,42.2175,33.66206,46.49284
REF_C2,42.35917,33.67583,46.52296
REF_C2,42.50083,33.67409,46.52414
REF_C2,42.6425,33.62746,46.59193
REF_C2,42.78417,33.57573,46.43654
REF_C2,42.92583,33.60354,46.4435
REF_C2,43.0675,33.46543,46.30622
REF_C2,43.20917,33.46502,46.34802
REF_C2,43.35083,33.4504,46.38679
REF_C2,43.49222,33.36699,46.42658
REF_C2,43.63361,33.51691,46.15857
REF_C2,43.77528,33.43814,46.41989
REF_C2,43.91694,33.23097,46.29685
REF_C2,44.05833,33.39136,46.11994
REF_C2,44.2,33.26502,46.22531
REF_C2,44.34194,33.36,46.24628
REF_C2,44.48361,33.24108,46.19249
REF_C2,44.625,33.25054,46.10016
REF_C2,44.76667,33.20937,46.06335
REF_C2,44.90833,33.30418,46.12857
REF_C2,45.05,33.20874,45.99071
REF_C2,45.19139,33.14372,46.0079
REF_C2,45.33306,33.01939,46.07104
REF_C2,45.47472,33.05645,45.9344
REF_C2,45.61639,33.04105,45.9039
REF_C2,45.75806,33.10591,45.86619
REF_C2,45.89944,32.93362,45.90731
REF_C2,46.04083,32.96131,45.91755
REF_C2,46.18278,33.01797,45.94517
REF_C2,46.32444,32.91476,45.84797
REF_C2,46.46611,32.91391,45.61841
REF_C2,46.6075,32.91789,45.79007
REF_C2,46.74944,32.84722,45.65681
REF_C2,46.89111,32.89592,45.67311
REF_C2,47.03278,32.85767,45.76421
REF_C2,47.17417,32.83462,45.64209
REF_C2,47.31556,32.73332,45.50382
REF_C2,47.45722,32.72619,45.58452
REF_C2,47.59861,32.7408,45.71296
REF_C2,47.74028,32.68396,45.62755
REF_C2,47.88194,32.66909,45.50052
REF_C2,48.02361,32.64834,45.48897
REF_C2,48.16528,32.612,45.5607
REF_C2,48.30694,32.5343,45.50855
REF_C2,48.44861,32.58441,45.4566
REF_C2,48.59056,32.54842,45.59
REF_C2,48.73194,32.61002,45.5202
REF_C2,48.87361,32.63586,45.59139
1Mn_C2,25.08333,42.24447,54.88195
1Mn_C2,25.22528,42.07005,54.2008
1Mn_C2,25.36694,41.82512,53.90868
1Mn_C2,25.50806,41.28918,53.47403
1Mn_C2,25.64972,40.67098,53.43391
1Mn_C2,25.79139,40.88819,53.02603
1Mn_C2,25.93333,40.73844,53.03674
1Mn_C2,26.07472,40.63879,53.07472
1Mn_C2,26.21639,40.51179,52.88247
1Mn_C2,26.35806,40.53082,52.90555
1Mn_C2,26.49972,40.46162,52.78079
1Mn_C2,26.64111,40.31358,52.66054
1Mn_C2,26.78306,40.21031,52.68562
