Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
REF_C1,22.74111,22.3489,32.62377
REF_C1,22.8825,22.36039,32.75458
REF_C1,23.02444,22.26818,32.67551
REF_C1,23.16583,22.35774,32.66094
REF_C1,23.3075,22.25685,32.56855
REF_C1,23.44917,22.28491,32.65511
REF_C1,23.59056,22.17821,32.67988
REF_C1,23.73222,22.11747,32.45342
REF_C1,23.87361,22.15044,32.6763
1Mn_C1,0.08333,39.67366,51.45503
1Mn_C1,0.225,39.56062,51.36418
1Mn_C1,0.36667,39.45518,51.37313
1Mn_C1,0.50806,39.08792,50.89846
1Mn_C1,0.64972,38.78365,50.59062
1Mn_C1,0.79139,38.78786,50.49918
1Mn_C1,0.93306,38.64638,50.45871
1Mn_C1,1.07444,38.61967,50.22741
1Mn_C1,1.21611,38.14508,50.01036
1Mn_C1,1.35806,38.03473,49.78917
1Mn_C1,1.49944,37.85035,49.64249
1Mn_C1,1.64139,37.9884,49.59753
1Mn_C1,1.7825,37.80058,49.41706
1Mn_C1,1.92417,37.593,49.44093
1Mn_C1,2.06611,37.36064,49.37271
1Mn_C1,2.20778,37.2131,49.09945
1Mn_C1,2.34917,37.29878,49.14393
1Mn_C1,2.49083,37.25566,49.01731
1Mn_C1,2.6325,37.20084,49.05187
1Mn_C1,2.77389,37.16738,48.81692
1Mn_C1,2.91556,36.66212,48.4921
1Mn_C1,3.05722,36.40526,48.17098
1Mn_C1,3.19889,36.20197,48.05519
1Mn_C1,3.34028,36.31441,47.96584
1Mn_C1,3.48194,36.26703,47.96962
1Mn_C1,3.62361,36.2017,48.05365
1Mn_C1,3.76556,35.90572,47.80792
1Mn_C1,3.90694,36.04365,47.70537
1Mn_C1,4.04833,35.96261,47.70101
1Mn_C1,4.19,35.9052,47.68718
1Mn_C1,4.33194,35.94293,47.54312
1Mn_C1,4.47333,35.7356,47.5904
1Mn_C1,4.61528,35.58841,47.44889
1Mn_C1,4.75694,35.62685,47.30524
1Mn_C1,4.89861,35.5995,47.34223
1Mn_C1,5.04,35.56327,47.25582
1Mn_C1,5.18139,35.54005,47.19633
1Mn_C1,5.32333,35.26944,47.2366
1Mn_C1,5.465,35.30015,46.88828
1Mn_C1,5.60639,35.26144,47.05145
1Mn_C1,5.74806,35.14712,46.98124
1Mn_C1,5.88972,35.1585,46.98103
1Mn_C1,6.03139,35.18385,46.75802
1Mn_C1,6.1725,35.10601,46.80957
1Mn_C1,6.31417,35.06954,46.71121
1Mn_C1,6.45583,35.01532,46.64615
1Mn_C1,6.5975,35.05946,46.63433
1Mn_C1,6.73917,34.86939,46.68946
1Mn_C1,6.88056,34.84863,46.61744
1Mn_C1,7.02222,34.78267,46.51008
1Mn_C1,7.16389,34.70851,46.40585
1Mn_C1,7.30556,34.64703,46.33229
1Mn_C1,7.44694,34.51787,46.41676
1Mn_C1,7.58889,34.57177,46.36528
1Mn_C1,7.73028,34.54451,46.20251
1Mn_C1,7.87194,34.63496,46.28558
1Mn_C1,8.01361,34.39149,46.16027
1Mn_C1,8.15556,34.44169,46.18587
1Mn_C1,8.29694,34.35799,46.16653
1Mn_C1,8.43833,34.37196,46.11889
1Mn_C1,8.58,34.41258,45.89224
1Mn_C1,8.72167,34.30407,46.0072
1Mn_C1,8.86333,34.26974,45.91662
1Mn_C1,9.005,34.19729,45.89666
1Mn_C1,9.14667,34.12936,45.81994
1Mn_C1,9.28833,34.08061,45.65824
1Mn_C1,9.42972,34.08307,45.68553
1Mn_C1,9.57139,34.00943,45.61439
1Mn_C1,9.71306,34.02518,45.68478
1Mn_C1,9.85472,33.89554,45.58753
1Mn_C1,9.99639,33.94347,45.5433
1Mn_C1,10.13806,33.83075,45.51291
1Mn_C1,10.27944,33.65628,45.46437
1Mn_C1,10.42111,33.82694,45.3453
1Mn_C1,10.5625,33.5279,45.43201
1Mn_C1,10.70417,33.65687,45.23602
1Mn_C1,10.84556,33.5408,45.2823
1Mn_C1,10.98722,33.62701,45.2468
1Mn_C1,11.12889,33.62319,45.33702
1Mn_C1,11.27083,33.5584,45.1189
1Mn_C1,11.4125,33.36546,45.04232
1Mn_C1,11.55389,33.37842,45.0567
1Mn_C1,11.69583,33.37686,44.96144
1Mn_C1,11.8375,33.4137,44.93157
1Mn_C1,11.97917,33.4717,44.93687
1Mn_C1,12.12028,33.2504,44.87447
1Mn_C1,12.26194,33.19867,44.90834
1Mn_C1,12.40389,33.18052,44.8646
1Mn_C1,12.54528,33.1808,44.76892
1Mn_C1,12.68667,33.09995,44.59439
1Mn_C1,12.82861,33.12031,44.77233
1Mn_C1,12.97028,33.07443,44.79164
1Mn_C1,13.11139,33.07931,44.72087
1Mn_C1,13.25306,33.06483,44.69334
1Mn_C1,13.39472,32.97285,44.57417
1Mn_C1,13.53639,32.94896,44.51645
1Mn_C1,13.67778,32.80633,44.54031
1Mn_C1,13.81944,32.93854,44.36985
1Mn_C1,13.96139,32.8307,44.44623
1Mn_C1,14.10306,32.91898,44.53389
1Mn_C1,14.24444,32.80075,44.32716
1Mn_C1,14.38639,32.77086,44.31137
1Mn_C1,14.52806,32.755,44.41562
1Mn_C1,14.66944,32.72425,44.21236
1Mn_C1,14.81111,32.83759,44.12709
1Mn_C1,14.9525,32.67866,44.22604
1Mn_C1,15.09444,32.76048,44.21404
1Mn_C1,15.23611,32.68141,44.1332
1Mn_C1,15.37722,32.58327,44.17944
1Mn_C1,15.51889,32.60719,44.03982
1Mn_C1,15.66056,32.39936,43.97027
1Mn_C1,15.80194,32.42414,44.06715
1Mn_C1,15.94361,32.59861,43.9617
1Mn_C1,16.08528,32.44901,43.93857
1Mn_C1,16.22722,32.47124,43.84657
1Mn_C1,16.36861,32.41515,43.80216
1Mn_C1,16.51028,32.37878,43.93768
1Mn_C1,16.65194,32.31339,43.79468
1Mn_C1,16.79389,32.46615,43.64955
1Mn_C1,16.93528,32.41692,43.74547
1Mn_C1,17.07694,32.24377,43.79327
1Mn_C1,17.21833,32.19585,43.69512
1Mn_C1,17.35972,32.18201,43.83609
1Mn_C1,17.50139,32.12332,43.57587
1Mn_C1,17.64306,32.10563,43.48301
1Mn_C1,17.78472,32.03804,43.5541
1Mn_C1,17.92611,32.14787,43.34988
1Mn_C1,18.06778,32.20104,43.53568
1Mn_C1,18.20944,32.02873,43.46097
1Mn_C1,18.35139,31.93237,43.42886
1Mn_C1,18.4925,31.93002,43.45583
1Mn_C1,18.63444,31.99462,43.45069
1Mn_C1,18.77611,32.06585,43.39524
1Mn_C1,18.91778,31.95344,43.31609
1Mn_C1,19.05944,31.83723,43.11392
1Mn_C1,19.20111,31.77131,43.25128
1Mn_C1,19.34278,31.71956,43.24129
1Mn_C1,19.48389,31.81085,43.14912
1Mn_C1,19.62556,31.74106,43.23231
1Mn_C1,19.76722,31.8086,43.2036
1Mn_C1,19.90889,31.74482,43.18052
1Mn_C1,20.05028,31.68555,43.0251
1Mn_C1,20.19222,31.73236,43.16718
1Mn_C1,20.33389,31.77453,43.04907
1Mn_C1,20.47528,31.61147,43.00803
1Mn_C1,20.61722,31.54887,43.04089
1Mn_C1,20.75861,31.6178,42.98928
1Mn_C1,20.90056,31.6317,42.81588
1Mn_C1,21.04194,31.59499,43.05041
1Mn_C1,21.18361,31.62173,42.9262
1Mn_C1,21.325,31.4575,42.89802
1Mn_C1,21.46639,31.43888,42.91753
1Mn_C1,21.60806,31.41778,42.78498
1Mn_C1,21.74972,31.47531,42.74401
1Mn_C1,21.89139,31.36816,42.71247
1Mn_C1,22.03278,31.30854,42.75589
1Mn_C1,22.17444,31.38162,42.74612
1Mn_C1,22.31639,31.33479,42.7148
1Mn_C1,22.45806,31.26691,42.43369
1Mn_C1,22.59972,31.27313,42.60852
1Mn_C1,22.74139,31.25541,42.4378
1Mn_C1,22.88306,31.12974,42.73329
1Mn_C1,23.02444,31.2054,42.47885
1Mn_C1,23.16583,31.07658,42.64681
1Mn_C1,23.3075,31.10225,42.51611
1Mn_C1,23.44917,31.1039,42.47194
1Mn_C1,23.59056,31.02688,42.58712
1Mn_C1,23.73222,31.17407,42.44551
1Mn_C1,23.87389,31.01649,42.47895
0.5Mn_C1,0.08333,42.62408,53.85703
0.5Mn_C1,0.22472,42.44022,53.78789
0.5Mn_C1,0.36667,42.19948,53.55483
0.5Mn_C1,0.50833,41.82909,53.29275
0.5Mn_C1,0.64972,41.23681,52.59984
0.5Mn_C1,0.79139,40.96594,52.3895
0.5Mn_C1,0.93278,40.83832,52.12566
0.5Mn_C1,1.07444,40.68885,52.09642
0.5Mn_C1,1.21583,40.55206,51.95895
0.5Mn_C1,1.3575,40.22761,51.57655
0.5Mn_C1,1.49917,40.06678,51.33049
0.5Mn_C1,1.64083,39.93661,51.04973
0.5Mn_C1,1.78222,39.71936,51.15994
0.5Mn_C1,1.92389,39.68784,51.219
0.5Mn_C1,2.06583,39.5822,51.06649
0.5Mn_C1,2.20722,39.46088,51.1164
0.5Mn_C1,2.34889,39.40966,51.03164
0.5Mn_C1,2.49028,39.13126,50.79513
0.5Mn_C1,2.63222,39.12833,50.74543
0.5Mn_C1,2.77361,38.9928,50.6192
0.5Mn_C1,2.91528,38.86807,50.41266
0.5Mn_C1,3.05694,38.87038,50.42421
0.5Mn_C1,3.19861,38.67724,50.33384
0.5Mn_C1,3.34028,38.54073,50.24413
0.5Mn_C1,3.48194,38.48837,50.25819
0.5Mn_C1,3.62361,38.53112,50.22189
0.5Mn_C1,3.765,38.36823,50.24425
0.5Mn_C1,3.90667,38.27031,50.12832
0.5Mn_C1,4.04833,38.19515,49.84362
0.5Mn_C1,4.19,37.96508,49.76344
0.5Mn_C1,4.33167,37.79671,49.51866
0.5Mn_C1,4.47333,37.79285,49.51446
0.5Mn_C1,4.615,37.59169,49.29376
0.5Mn_C1,4.75611,37.45222,49.29599
0.5Mn_C1,4.89778,37.57244,49.35474
0.5Mn_C1,5.03972,37.44608,49.19911
0.5Mn_C1,5.18111,37.32929,49.22675
0.5Mn_C1,5.3225,37.31867,49.12395
0.5Mn_C1,5.46417,37.22009,49.03057
0.5Mn_C1,5.60583,37.18808,49.03176
0.5Mn_C1,5.7475,37.18983,49.00231
0.5Mn_C1,5.88889,37.07506,48.88105
0.5Mn_C1,6.03083,37.01984,48.85736
0.5Mn_C1,6.1725,36.92166,48.67732
0.5Mn_C1,6.31417,36.91439,48.80526
0.5Mn_C1,6.45583,36.801,48.6323
0.5Mn_C1,6.59722,36.84377,48.49419
0.5Mn_C1,6.73917,36.72892,48.52106
0.5Mn_C1,6.88056,36.59373,48.56477
0.5Mn_C1,7.02194,36.61338,48.39138
0.5Mn_C1,7.16361,36.63584,48.43213
0.5Mn_C1,7.30528,36.43199,48.24339
0.5Mn_C1,7.44694,36.49026,48.31023
0.5Mn_C1,7.58833,36.44899,48.19887
0.5Mn_C1,7.73,36.2888,48.20014
0.5Mn_C1,7.87167,36.32714,47.98025
0.5Mn_C1,8.01306,36.27728,47.98636
0.5Mn_C1,8.15472,36.21825,47.96739
0.5Mn_C1,8.29639,36.13408,47.82245
0.5Mn_C1,8.43833,36.14968,47.84569
0.5Mn_C1,8.57972,36.08013,47.85901
0.5Mn_C1,8.72139,36.01339,47.75391
0.5Mn_C1,8.86278,35.96893,47.69109
0.5Mn_C1,9.00444,35.8774,47.72999
0.5Mn_C1,9.14611,35.97291,47.51635
0.5Mn_C1,9.28778,35.83294,47.44638
0.5Mn_C1,9.42944,35.80597,47.52772
0.5Mn_C1,9.57111,35.73858,47.36935
0.5Mn_C1,9.71306,35.69089,47.36291
0.5Mn_C1,9.85417,35.58725,47.3115
0.5Mn_C1,9.99611,35.59912,47.27892
0.5Mn_C1,10.1375,35.56302,47.33596
0.5Mn_C1,10.27917,35.56595,47.14129
0.5Mn_C1,10.42083,35.37215,47.10627
0.5Mn_C1,10.56222,35.32012,47.04634
0.5Mn_C1,10.70389,35.44201,46.98228
0.5Mn_C1,10.84583,35.35198,46.90212
0.5Mn_C1,10.9875,35.26709,46.86482
0.5Mn_C1,11.12889,35.17784,46.90971
0.5Mn_C1,11.27028,35.132,46.98818
0.5Mn_C1,11.41194,35.08738,46.63227
0.5Mn_C1,11.55333,35.05619,46.78348
0.5Mn_C1,11.695,35.15018,46.62169
0.5Mn_C1,11.83667,35.04106,46.75039
0.5Mn_C1,11.97833,35.02506,46.55803
0.5Mn_C1,12.12,34.93148,46.65123
0.5Mn_C1,12.26139,34.83188,46.49051
0.5Mn_C1,12.40306,34.89658,46.5035
0.5Mn_C1,12.54472,34.83837,46.59526
0.5Mn_C1,12.68639,34.77526,46.33192
0.5Mn_C1,12.82778,34.79736,46.50087
0.5Mn_C1,12.96944,34.7035,46.39152
0.5Mn_C1,13.11139,34.74838,46.34153
0.5Mn_C1,13.25306,34.59642,46.23936
0.5Mn_C1,13.39444,34.62243,46.38761
0.5Mn_C1,13.53639,34.56426,46.13436
0.5Mn_C1,13.67806,34.48955,46.22205
0.5Mn_C1,13.81944,34.46657,46.25797
0.5Mn_C1,13.96111,34.4096,46.07974
0.5Mn_C1,14.10278,34.51303,46.01144
0.5Mn_C1,14.24444,34.32057,45.83058
0.5Mn_C1,14.38583,34.38094,45.79276
0.5Mn_C1,14.52778,34.3517,45.98825
0.5Mn_C1,14.66944,34.3576,46.0168
0.5Mn_C1,14.81083,34.30043,45.73474
0.5Mn_C1,14.9525,34.19259,45.85997
0.5Mn_C1,15.09417,34.18405,45.85925
0.5Mn_C1,15.23528,34.22777,45.64511
0.5Mn_C1,15.37694,34.11088,45.72441
0.5Mn_C1,15.51861,34.09459,45.69451
0.5Mn_C1,15.66028,34.04353,45.70934
0.5Mn_C1,15.80194,34.01664,45.63645
0.5Mn_C1,15.94333,33.99596,45.51538
0.5Mn_C1,16.085,33.86884,45.48183
0.5Mn_C1,16.22667,34.02814,45.54823
0.5Mn_C1,16.36806,33.82531,45.54323
0.5Mn_C1,16.50972,33.80367,45.47186
0.5Mn_C1,16.65167,33.8618,45.34675
0.5Mn_C1,16.79333,33.92891,45.48713
0.5Mn_C1,16.93472,33.70319,45.37915
0.5Mn_C1,17.07639,33.74012,45.3105
0.5Mn_C1,17.21806,33.83293,45.29435
0.5Mn_C1,17.35972,33.70441,45.33177
0.5Mn_C1,17.50139,33.69986,45.35017
0.5Mn_C1,17.64306,33.64486,45.18923
0.5Mn_C1,17.78472,33.50322,45.28892
0.5Mn_C1,17.92611,33.66642,45.16733
0.5Mn_C1,18.06778,33.6319,45.10824
0.5Mn_C1,18.20917,33.49515,45.04073
0.5Mn_C1,18.35111,33.49951,45.12376
0.5Mn_C1,18.49278,33.46333,44.99151
0.5Mn_C1,18.63444,33.41552,45.01305
0.5Mn_C1,18.77556,33.44572,45.00807
0.5Mn_C1,18.91722,33.44223,45.16344
0.5Mn_C1,19.05917,33.38119,44.93548
0.5Mn_C1,19.20056,33.34278,44.97456
0.5Mn_C1,19.34194,33.28839,44.84997
0.5Mn_C1,19.48361,33.30965,44.9823
0.5Mn_C1,19.62528,33.31182,44.87614
0.5Mn_C1,19.76694,33.27492,44.71434
0.5Mn_C1,19.90833,33.18407,44.77337
0.5Mn_C1,20.05,33.13933,44.67979
0.5Mn_C1,20.19167,33.17254,44.73131
0.5Mn_C1,20.33333,33.2478,44.63705
0.5Mn_C1,20.475,33.21687,44.61528
0.5Mn_C1,20.61639,33.06512,44.58855
0.5Mn_C1,20.75806,33.09698,44.62184
0.5Mn_C1,20.89972,33.07725,44.58858
0.5Mn_C1,21.04139,33.06383,44.56143
0.5Mn_C1,21.18306,32.95893,44.45552
0.5Mn_C1,21.32472,33.01661,44.47462
0.5Mn_C1,21.46667,33.018,44.4242
0.5Mn_C1,21.60806,32.79139,44.35955
0.5Mn_C1,21.74972,32.98664,44.40619
0.5Mn_C1,21.89111,32.82556,44.34561
0.5Mn_C1,22.03306,32.82876,44.33556
0.5Mn_C1,22.17417,32.87078,44.35425
0.5Mn_C1,22.31583,32.88112,44.27297
0.5Mn_C1,22.4575,32.71408,44.28926
0.5Mn_C1,22.59917,32.68177,44.28248
0.5Mn_C1,22.74056,32.75563,44.19085
0.5Mn_C1,22.8825,32.62136,43.76696
0.5Mn_C1,23.02417,32.05562,43.61267
0.5Mn_C1,23.16556,32.06781,43.57465
0.5Mn_C1,23.30694,32.11986,43.37801
0.5Mn_C1,23.44889,32.07607,43.51761
0.5Mn_C1,23.59056,32.07279,43.44701
0.5Mn_C1,23.73222,31.99928,43.37395
0.5Mn_C1,23.87361,32.09611,43.45134
0.25Mn_C1,0.08333,41.51697,52.58164
0.25Mn_C1,0.22528,41.01879,52.03539
0.25Mn_C1,0.36639,40.73071,51.33808
0.25Mn_C1,0.50806,39.91207,51.27628
0.25Mn_C1,0.64972,39.78567,50.78409
0.25Mn_C1,0.79111,39.29105,50.43236
0.25Mn_C1,0.93278,38.77377,50.15926
0.25Mn_C1,1.07444,38.74492,49.76037
0.25Mn_C1,1.21639,38.48682,49.59671
0.25Mn_C1,1.35806,37.78998,48.6717
0.25Mn_C1,1.49972,37.39283,48.4971
0.25Mn_C1,1.64139,37.53451,48.34159
0.25Mn_C1,1.78278,37.03612,47.96515
0.25Mn_C1,1.92417,36.86794,47.97109
0.25Mn_C1,2.06583,36.6833,47.79591
0.25Mn_C1,2.2075,36.72808,47.54161
0.25Mn_C1,2.34917,36.30864,47.38455
0.25Mn_C1,2.49083,35.90334,47.31528
0.25Mn_C1,2.63222,35.9662,47.06828
0.25Mn_C1,2.77389,35.75816,47.08076
0.25Mn_C1,2.91556,35.48795,46.58251
0.25Mn_C1,3.0575,35.38917,46.80691
0.25Mn_C1,3.19889,35.32681,46.44106
0.25Mn_C1,3.34028,35.16367,46.24179
0.25Mn_C1,3.48194,35.07408,46.28866
0.25Mn_C1,3.62333,35.02278,46.00499
0.25Mn_C1,3.765,34.24562,45.89506
0.25Mn_C1,3.90667,34.5945,45.74325
0.25Mn_C1,4.04833,34.56224,45.48362
0.25Mn_C1,4.19,34.59234,45.50765
0.25Mn_C1,4.33167,34.7321,45.47146
0.25Mn_C1,4.47333,34.24643,45.25927
0.25Mn_C1,4.61528,34.32908,45.26032
0.25Mn_C1,4.75639,33.9597,45.11689
0.25Mn_C1,4.89806,33.98371,45.16061
0.25Mn_C1,5.03944,33.87743,44.88852
0.25Mn_C1,5.18111,33.72591,44.66573
0.25Mn_C1,5.32278,33.61693,44.57393
0.25Mn_C1,5.46472,33.33279,44.6347
0.25Mn_C1,5.60611,33.31177,44.42921
0.25Mn_C1,5.74778,33.48129,44.32866
0.25Mn_C1,5.88972,33.17218,44.34661
0.25Mn_C1,6.03139,33.08019,44.19141
0.25Mn_C1,6.17278,33.29135,43.9096
0.25Mn_C1,6.31444,32.66193,43.92223
0.25Mn_C1,6.45556,32.58053,44.08847
0.25Mn_C1,6.59722,32.84004,44.10237
0.25Mn_C1,6.73917,32.61061,43.773
0.25Mn_C1,6.88056,32.61706,43.54628
0.25Mn_C1,7.02222,32.60776,43.50039
0.25Mn_C1,7.16417,32.438,43.46318
0.25Mn_C1,7.30583,32.19117,43.34773
0.25Mn_C1,7.44722,32.20459,43.423
0.25Mn_C1,7.58889,32.38497,43.26976
0.25Mn_C1,7.73028,32.05735,43.14127
0.25Mn_C1,7.87167,32.0863,43.10957
0.25Mn_C1,8.01333,31.59934,43.07004
0.25Mn_C1,8.155,31.94155,42.87035
0.25Mn_C1,8.29667,31.75174,42.98294
0.25Mn_C1,8.43833,31.69058,42.83338
0.25Mn_C1,8.58,31.63061,42.86692
0.25Mn_C1,8.72167,31.57613,42.79169
0.25Mn_C1,8.86333,31.53767,42.67493
0.25Mn_C1,9.005,31.33854,42.52388
0.25Mn_C1,9.14639,31.42289,42.56712
0.25Mn_C1,9.28806,31.24901,42.40655
0.25Mn_C1,9.42972,31.29004,42.24589
0.25Mn_C1,9.57139,31.28826,42.32412
0.25Mn_C1,9.71306,31.13129,42.11192
0.25Mn_C1,9.85472,31.06161,42.20316
0.25Mn_C1,9.99639,30.91566,42.1321
0.25Mn_C1,10.13778,30.97991,42.07231
0.25Mn_C1,10.27944,30.54764,41.9233
0.25Mn_C1,10.42111,30.71746,42.00163
0.25Mn_C1,10.5625,31.07135,41.61444
0.25Mn_C1,10.70444,30.73178,41.56674
0.25Mn_C1,10.84611,30.55688,41.82101
0.25Mn_C1,10.98778,30.81599,41.59299
0.25Mn_C1,11.12944,30.65578,41.77157
0.25Mn_C1,11.27111,30.54822,41.3509
0.25Mn_C1,11.41278,30.45125,41.556
0.25Mn_C1,11.55417,30.18897,41.37863
0.25Mn_C1,11.69583,30.22502,41.47304
0.25Mn_C1,11.83722,30.29789,41.21844
0.25Mn_C1,11.97861,30.21068,41.15362
0.25Mn_C1,12.12056,30.15255,41.13477
0.25Mn_C1,12.26222,30.2397,41.06309
0.25Mn_C1,12.40389,29.75859,41.22687
0.25Mn_C1,12.54556,30.06484,41.00967
0.25Mn_C1,12.68694,30.05494,40.8107
0.25Mn_C1,12.82861,29.93579,40.9503
0.25Mn_C1,12.97028,29.90787,41.08853
0.25Mn_C1,13.11194,29.72115,40.91027
