TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
9.14667,25.42233,35.76548,,9.14611,34.75096,46.24921,,9.14667,33.25847,44.75509,,9.14667,31.60508,42.40373,,9.14639,35.0125,46.88072,,9.14667,30.4841,41.9956,,9.14667,32.82392,43.39761,,9.14639,30.19097,43.37695,,9.14639,40.9364,53.48023,,9.14639,40.97451,53.13083
9.28806,25.38096,35.80587,,9.28778,34.85808,46.15365,,9.28806,33.0992,44.81343,,9.28806,31.51905,42.33334,,9.28806,34.98465,46.89261,,9.28778,30.74799,42.0241,,9.28806,32.74647,43.25996,,9.28806,30.26562,43.52945,,9.28806,40.91027,53.4728,,9.28806,40.86843,53.08115
9.42972,25.1993,35.71243,,9.42944,34.57051,46.10316,,9.42972,32.98516,44.68385,,9.42972,31.3655,42.25843,,9.42944,34.84224,46.67661,,9.42944,30.40624,42.22071,,9.42972,32.68124,43.20544,,9.42972,30.17318,43.34265,,9.42972,40.61932,53.52982,,9.42972,40.96244,53.06686
9.57139,25.1929,35.59211,,9.57083,34.42401,46.09747,,9.57139,33.01822,44.62353,,9.57139,31.34331,42.12518,,9.57111,34.77718,46.68271,,9.57111,30.45658,42.0305,,9.57139,32.61169,43.20932,,9.57139,30.16177,43.4285,,9.57139,40.84295,53.39646,,9.57139,40.81711,53.08693
9.71306,25.1384,35.51181,,9.7125,34.44366,46.02594,,9.71306,32.9767,44.56518,,9.71333,31.29802,42.12085,,9.71306,34.78703,46.63449,,9.71278,30.50054,42.007,,9.71278,32.44166,43.16784,,9.71278,30.10512,43.41952,,9.71278,40.85304,53.52589,,9.71306,40.84844,53.13925
9.85472,25.07241,35.69637,,9.85417,34.52873,45.94499,,9.85472,32.90153,44.63871,,9.855,31.2391,42.16631,,9.85472,34.7049,46.58618,,9.85417,30.40849,41.95964,,9.85444,32.42924,42.96483,,9.85472,30.11802,43.56942,,9.85444,40.7575,53.4956,,9.85444,40.63104,53.03276
9.99611,24.98109,35.53201,,9.99583,34.32876,46.08086,,9.99639,32.77654,44.60948,,9.99639,31.0423,41.9704,,9.99639,34.65488,46.53963,,9.99611,30.27156,41.89687,,9.99611,32.38539,42.86215,,9.99667,30.20874,43.49321,,9.99583,40.79182,53.39162,,9.99611,40.65659,53.12927
10.13778,25.03076,35.61683,,10.1375,34.29159,46.01553,,10.13778,32.76372,44.66473,,10.13806,31.07049,41.90752,,10.13806,34.53617,46.24483,,10.13778,30.17303,41.64449,,10.13778,32.21691,42.84318,,10.13806,30.1461,43.46685,,10.1375,40.7736,53.4549,,10.13806,40.66857,52.96011
10.27944,24.89905,35.45327,,10.27889,34.27826,46.07583,,10.27944,32.72414,44.46885,,10.27944,30.97286,41.88284,,10.28,34.59827,46.29201,,10.27917,30.29412,41.66126,,10.27917,32.28565,42.94268,,10.27944,30.17301,43.56944,,10.27944,40.73736,53.34694,,10.27972,40.66176,52.85333
10.42111,24.89352,35.26277,,10.42056,34.29233,46.02597,,10.42111,32.6991,44.45185,,10.42111,30.95276,41.86771,,10.42139,34.47625,46.3038,,10.42083,29.99037,41.79003,,10.42083,32.13881,42.69575,,10.42111,30.21632,43.37385,,10.42111,40.73996,53.32334,,10.42111,40.60432,52.97121
10.5625,24.70004,35.29969,,10.56222,34.22046,45.89,,10.5625,32.61324,44.40979,,10.56278,30.87429,41.80024,,10.56306,34.19133,46.21589,,10.5625,29.85879,41.57509,,10.5625,32.12682,42.74229,,10.56278,30.16479,43.59392,,10.5625,40.69565,53.359,,10.56278,40.55978,52.834
10.70417,24.76165,35.40613,,10.70389,34.12387,45.86771,,10.70417,32.5842,44.37991,,10.70417,30.75914,41.8101,,10.70472,34.33768,46.1378,,10.70417,30.04797,41.49462,,10.70417,31.90005,42.61976,,10.70417,30.14016,43.5471,,10.70389,40.78951,53.35901,,10.70417,40.5259,52.79217
10.84583,24.6993,35.39577,,10.84556,34.11094,45.87614,,10.84583,32.62483,44.35054,,10.84611,30.71844,41.56189,,10.84611,34.19075,46.10725,,10.84583,29.94464,41.52323,,10.84556,32.03697,42.56993,,10.84583,30.06731,43.3765,,10.84556,40.72332,53.34013,,10.84611,40.49852,52.63704
10.98778,24.72577,35.20226,,10.98722,34.17363,45.88262,,10.9875,32.57272,44.31598,,10.98722,30.65631,41.54375,,10.9875,34.32204,45.86063,,10.98722,29.85754,41.48059,,10.9875,31.86008,42.53801,,10.98778,30.11737,43.45679,,10.9875,40.80872,53.29634,,10.9875,40.48602,52.82057
11.12889,24.68262,35.12954,,11.12889,34.1255,45.61538,,11.12917,32.42201,44.26519,,11.12889,30.52355,41.44813,,11.12917,34.2238,45.88952,,11.12889,29.84325,41.32011,,11.12917,31.93027,42.27609,,11.12944,30.25975,43.45841,,11.12917,40.74522,53.4596,,11.12889,40.4674,52.69137
11.27083,24.5316,34.9728,,11.27028,34.15696,45.89577,,11.27083,32.48042,44.07809,,11.27056,30.55094,41.53687,,11.27083,34.0643,45.80779,,11.27083,29.86643,41.36689,,11.27056,31.98525,42.36242,,11.27056,30.13687,43.50388,,11.27056,40.68069,53.44355,,11.27056,40.2668,52.72937
11.4125,24.69359,35.02541,,11.41194,34.00607,45.95098,,11.41222,32.37809,44.06703,,11.41222,30.46567,41.40456,,11.4125,34.01396,45.86617,,11.4125,29.6546,41.38427,,11.4125,31.842,42.24174,,11.41222,30.17117,43.46627,,11.4125,40.69732,53.28692,,11.41194,40.39263,52.6656
11.55361,24.5919,34.91831,,11.55389,33.96821,45.77164,,11.55389,32.34368,43.97053,,11.55361,30.47746,41.2182,,11.55389,33.95499,45.85747,,11.55389,29.73228,41.19665,,11.55389,31.60335,42.13628,,11.55389,30.16045,43.59343,,11.55417,40.64461,53.31015,,11.55361,40.40328,52.70771
11.69528,24.51701,35.08446,,11.69556,34.04502,45.75609,,11.69583,32.40165,44.14827,,11.69528,30.45662,41.19272,,11.69556,33.96455,45.72078,,11.69528,29.6302,41.04841,,11.69556,31.70321,42.16595,,11.69556,30.12019,43.44215,,11.69556,40.71897,53.36067,,11.69528,40.30562,52.65212
11.83694,24.53511,35.01318,,11.83667,33.9193,45.62557,,11.83722,32.33413,43.98048,,11.83722,30.36501,41.08667,,11.83722,33.8314,45.60551,,11.83694,29.50221,40.98053,,11.83722,31.61205,42.05766,,11.83694,30.15028,43.51454,,11.83694,40.64543,53.1742,,11.83694,40.33431,52.65602
11.97861,24.53072,34.96994,,11.97833,33.91271,45.68417,,11.97889,32.34568,44.0917,,11.97889,30.20404,40.98153,,11.97889,33.8277,45.49925,,11.97889,29.52774,41.00827,,11.97861,31.63272,42.01467,,11.97861,30.09219,43.40303,,11.97889,40.58909,53.22328,,11.97861,40.30697,52.53832
12.12,24.48687,34.8444,,12.12,33.98929,45.59252,,12.12083,32.23421,43.88799,,12.12028,30.22412,41.12866,,12.12056,33.84261,45.5584,,12.12056,29.49593,40.96491,,12.12056,31.55377,41.82102,,12.12028,30.10044,43.42906,,12.12056,40.57276,53.2617,,12.12028,40.24163,52.44173
12.26167,24.41055,34.75554,,12.26139,33.93274,45.66247,,12.26222,32.27756,43.76553,,12.26194,30.16286,40.99274,,12.26222,33.66839,45.55903,,12.26167,29.3803,40.98423,,12.26194,31.40645,41.85503,,12.26194,30.27851,43.43706,,12.26194,40.66521,53.39263,,12.26194,40.21647,52.49585
12.40333,24.37772,34.98906,,12.40306,33.8728,45.6544,,12.40389,32.13536,43.86169,,12.40333,30.11712,41.00422,,12.40417,33.70855,45.52219,,12.40333,29.30054,40.954,,12.40333,31.36726,41.78535,,12.40389,30.14501,43.56204,,12.40361,40.69737,53.16347,,12.40389,40.21979,52.39706
12.545,24.41685,34.60812,,12.54472,33.81387,45.42521,,12.54556,32.18745,43.86489,,12.545,30.104,40.82712,,12.54528,33.5831,45.48082,,12.545,29.3821,40.8955,,12.545,31.3503,41.76386,,12.54528,30.26146,43.37649,,12.545,40.665,53.10127,,12.54528,40.17331,52.30681
12.68667,24.29587,34.70315,,12.68639,33.76234,45.50106,,12.68694,32.13308,43.83101,,12.68667,29.94999,40.70934,,12.68694,33.56876,45.28704,,12.68667,29.21561,40.90122,,12.68694,31.22115,41.71563,,12.68667,30.12005,43.52671,,12.68667,40.61884,53.24933,,12.68694,40.13311,52.31411
12.82833,24.20413,34.6613,,12.82806,33.78033,45.49709,,12.82861,32.0486,43.77047,,12.82833,29.88452,40.82656,,12.82889,33.49524,45.26267,,12.82861,29.30818,40.71268,,12.82833,31.13354,41.62122,,12.82833,30.23647,43.47679,,12.82833,40.57882,53.22439,,12.82861,40.09145,52.35796
12.97,24.12089,34.67847,,12.96944,33.70401,45.49224,,12.97028,32.1294,43.71808,,12.97,29.87685,40.73008,,12.97056,33.54069,45.18059,,12.96972,29.13519,40.73135,,12.97,31.21059,41.65627,,12.97,30.20459,43.42799,,12.97028,40.53247,53.17946,,12.97,40.02608,52.19523
13.11167,24.3057,34.43253,,13.11111,33.75422,45.26889,,13.11194,31.95327,43.58103,,13.11194,29.84591,40.57228,,13.11167,33.47736,45.2255,,13.11139,29.15639,40.63989,,13.11167,31.09028,41.62398,,13.11167,30.19571,43.34347,,13.11167,40.63321,53.28476,,13.11167,40.06861,52.27725
13.25333,24.21255,34.54518,,13.25278,33.63964,45.52107,,13.25333,31.97373,43.70447,,13.25306,29.76654,40.56751,,13.25333,33.36846,45.02154,,13.25306,29.16661,40.65848,,13.25333,31.09071,41.44451,,13.25333,30.17167,43.48222,,13.25306,40.61418,53.16156,,13.25333,39.99879,52.26622
13.39472,24.27433,34.43034,,13.39444,33.71105,45.34391,,13.39528,31.91933,43.67915,,13.39472,29.69132,40.68167,,13.395,33.35014,45.12897,,13.395,29.08335,40.67842,,13.39472,30.97283,41.3158,,13.39472,30.13111,43.40132,,13.39472,40.54961,53.17616,,13.39472,40.00836,52.16667
13.53639,24.0874,34.45593,,13.53611,33.56257,45.21635,,13.53694,31.8358,43.52803,,13.53611,29.68312,40.60712,,13.53639,33.2589,44.99459,,13.53639,29.00431,40.58838,,13.53639,30.93757,41.28486,,13.53639,30.15436,43.4303,,13.53667,40.52368,53.21161,,13.53611,39.94379,52.27379
13.67806,24.06183,34.40897,,13.67778,33.66737,45.2099,,13.67806,31.90192,43.45176,,13.67778,29.5686,40.5529,,13.67806,33.21196,44.93871,,13.67806,29.08597,40.53751,,13.67833,30.8481,41.27363,,13.67806,30.22035,43.50762,,13.67806,40.4846,53.18625,,13.67778,39.81787,52.13388
13.81972,24.08303,34.42049,,13.81917,33.55988,45.23157,,13.81972,31.90352,43.49723,,13.81944,29.57042,40.37227,,13.81972,33.21473,44.95579,,13.81972,29.02377,40.36618,,13.82,30.93376,41.20195,,13.81944,30.12976,43.36212,,13.81944,40.52461,53.00818,,13.81944,39.82515,52.1158
13.96111,24.06694,34.45433,,13.96083,33.49073,45.14993,,13.96139,31.76192,43.50535,,13.96111,29.51039,40.37068,,13.96167,33.2629,44.83358,,13.96111,28.99563,40.29847,,13.96139,30.71167,41.1387,,13.96139,30.18964,43.56158,,13.96111,40.52078,53.14064,,13.96111,39.77622,52.17515
14.10306,23.9836,34.21181,,14.1025,33.48991,45.13115,,14.10278,31.81012,43.27176,,14.10278,29.50295,40.27033,,14.10306,33.07749,44.82234,,14.1025,28.84308,40.34937,,14.10278,30.75128,41.13527,,14.10306,30.18313,43.48417,,14.10278,40.44476,53.11048,,14.10278,39.8262,52.10419
14.24444,24.01006,34.32094,,14.24417,33.54317,45.27279,,14.24444,31.69142,43.34533,,14.24417,29.37856,40.26089,,14.24472,32.91279,44.64507,,14.24417,28.79971,40.35733,,14.24444,30.72511,41.16046,,14.24472,30.19222,43.49278,,14.24417,40.48283,53.09024,,14.24472,39.71668,52.03092
14.38611,23.95516,34.36523,,14.38583,33.4829,45.16635,,14.38611,31.64608,43.37453,,14.38583,29.33259,40.03707,,14.38667,33.0316,44.73573,,14.38583,28.82901,40.34806,,14.38583,30.6375,40.99684,,14.38639,30.21563,43.39184,,14.38583,40.49168,53.1716,,14.38639,39.73788,52.05488
14.52778,23.87736,34.28663,,14.5275,33.39114,45.20258,,14.52778,31.6858,43.3255,,14.52778,29.36883,40.01802,,14.66972,33.06243,44.66824,,14.5275,28.74838,40.27347,,14.5275,30.57599,40.92626,,14.52806,30.0501,43.55413,,14.5275,40.54455,53.07827,,14.5275,39.71924,52.01299
14.66944,23.9718,34.33387,,14.66917,33.41754,45.12295,,14.66944,31.54571,43.3319,,14.66944,29.25186,40.16534,,14.81139,32.86317,44.63679,,14.66917,28.72512,40.15669,,14.66944,30.42141,40.77237,,14.66944,30.21752,43.4567,,14.66917,40.49134,52.95355,,14.66917,39.65295,51.96914
14.81111,24.1296,34.13561,,14.81056,33.36949,45.03927,,14.81083,31.63924,43.2245,,14.81111,29.19091,39.87947,,14.95278,32.84192,44.44472,,14.81056,28.61422,40.24001,,14.81111,30.45851,40.94902,,14.81111,30.14031,43.42725,,14.81083,40.46288,53.13059,,14.81083,39.66038,51.82044
14.95278,23.88352,34.22742,,14.9525,33.32442,45.09699,,14.95278,31.4785,43.20226,,14.95222,29.10091,39.9824,,15.09444,32.76607,44.51629,,14.95222,28.57697,40.09544,,14.9525,30.38761,40.88337,,14.95278,30.1414,43.52687,,14.95222,40.40931,53.18751,,14.95278,39.58735,51.92848
15.09417,23.84923,33.99944,,15.09417,33.32101,45.01183,,15.09444,31.52581,43.28818,,15.09389,29.16684,39.97296,,15.23583,32.67345,44.50105,,15.09389,28.53189,40.08908,,15.09417,30.42316,40.77424,,15.09444,30.229,43.34633,,15.09389,40.48014,52.96735,,15.09417,39.60483,51.84436
15.23556,23.84499,34.23624,,15.23583,33.28069,44.98929,,15.23611,31.4146,43.08562,,15.23556,29.04548,39.90432,,15.37778,32.66849,44.2778,,15.23556,28.45779,40.13745,,15.23583,30.37702,40.7249,,15.23583,30.09057,43.30612,,15.23583,40.4562,53.0605,,15.23583,39.56322,51.87633
15.37722,23.74593,34.11733,,15.37694,33.26395,45.02769,,15.37778,31.47388,43.13832,,15.3775,29.02315,39.84324,,15.51944,32.71623,44.37848,,15.37722,28.49994,39.9682,,15.3775,30.24962,40.8558,,15.37778,30.16629,43.5259,,15.37722,40.41345,53.06958,,15.3775,39.4843,51.75057
15.51889,23.66775,34.01797,,15.51861,33.26149,45.01695,,15.51944,31.50679,43.07669,,15.51917,28.9278,39.86792,,15.66056,32.63252,44.35943,,15.51889,28.47534,40.0357,,15.51917,30.25788,40.71774,,15.51944,30.2064,43.39835,,15.51917,40.3309,52.98681,,15.51889,39.50139,51.73704
15.66056,23.76411,34.01387,,15.66028,33.2878,44.87505,,15.66083,31.3859,43.08667,,15.66083,29.02341,39.73021,,15.8025,32.50228,44.04738,,15.66083,28.42365,39.9187,,15.66056,30.22229,40.60372,,15.66056,30.1837,43.4106,,15.66056,40.37973,52.96276,,15.66028,39.6066,51.80823
15.8025,23.65085,34.15036,,15.80167,33.2239,45.0678,,15.8025,31.31886,42.89621,,15.8025,28.8691,39.50801,,15.94417,32.57016,44.17805,,15.80222,28.39009,39.82883,,15.8025,30.12183,40.55818,,15.8025,30.22741,43.24196,,15.80222,40.44973,52.98224,,15.80194,39.51072,51.72084
15.94389,23.61307,33.78394,,15.94333,33.2049,44.87185,,15.94389,31.30293,42.83103,,15.94361,28.89481,39.60367,,16.08556,32.52086,44.18718,,15.94389,28.32825,39.82145,,15.94417,30.04047,40.57792,,15.94361,30.21067,43.42776,,15.94389,40.38405,53.01541,,15.94361,39.4708,51.75282
16.08528,23.60023,33.98092,,16.085,33.20281,44.87659,,16.08583,31.29736,42.92502,,16.08528,28.89148,39.51366,,16.2275,32.39248,44.11389,,16.08528,28.27895,39.66502,,16.08556,30.07435,40.45067,,16.08528,30.26554,43.57065,,16.08556,40.30382,52.93051,,16.08528,39.45976,51.63397
16.22694,23.51719,33.89226,,16.22694,33.08022,44.81434,,16.22722,31.29293,43.00533,,16.22694,28.71178,39.62211,,16.36917,32.46327,44.23039,,16.22694,28.12558,39.81059,,16.22694,29.77049,40.38658,,16.22694,30.12867,43.43854,,16.22722,40.46651,53.05947,,16.22694,39.37807,51.48082
16.36833,23.61359,33.75986,,16.51,33.38645,44.85104,,16.36861,31.27277,42.83579,,16.36833,28.76412,39.41063,,16.51056,32.47715,43.97695,,16.51028,28.1861,39.73921,,16.36861,29.96602,40.28764,,16.36861,30.11484,43.38615,,16.51028,40.31756,52.96542,,16.36833,39.31273,51.58659
16.51028,23.45568,33.74122,,16.65167,33.09629,44.83834,,16.51028,31.25668,42.94456,,16.51,28.72812,39.47019,,16.6525,32.42403,43.98287,,16.65167,28.1548,39.59858,,16.51028,29.97248,40.34097,,16.51028,30.15721,43.3715,,16.65194,40.30593,52.85888,,16.51028,39.39597,51.47198
16.65194,23.42447,33.76037,,16.79333,33.12443,44.63621,,16.65194,31.19126,42.77204,,16.65167,28.60704,39.46088,,16.79361,32.29054,44.12758,,16.79333,28.1354,39.49895,,16.65167,29.8492,40.21516,,16.65194,30.15114,43.59095,,16.79333,40.30715,52.82615,,16.79333,39.32338,51.55045
16.79361,23.49567,33.73373,,16.93472,32.98573,44.73409,,16.79361,31.18954,42.83792,,16.79361,28.61131,39.28626,,16.93528,32.27217,43.86119,,16.93528,28.12601,39.4247,,16.79333,29.84755,40.19871,,16.79361,30.16589,43.36593,,16.935,40.26536,52.84775,,16.935,39.24514,51.45638
16.935,23.57079,33.69052,,17.07639,32.96969,44.78132,,16.93528,31.09152,42.90519,,16.935,28.46498,39.29592,,17.07667,32.30834,43.9134,,17.07639,27.99654,39.42148,,16.935,29.77815,40.0894,,16.935,30.08934,43.54963,,17.07694,40.24755,52.8082,,17.07667,39.30265,51.42718
17.07694,23.37975,33.69819,,17.21778,33.12198,44.62721,,17.07722,31.04486,42.81729,,17.07667,28.50307,39.22053,,17.21861,32.17621,43.77291,,17.21833,27.89037,39.74288,,17.07694,29.768,40.06468,,17.07667,30.16715,43.27449,,17.21861,40.24947,52.95976,,17.21833,39.14759,51.42786
17.21833,23.4796,33.68878,,17.35944,32.93051,44.60756,,17.21861,31.04093,42.68967,,17.21833,28.40084,39.46094,,17.36056,32.2848,43.73443,,17.35972,27.9541,39.52323,,17.21861,29.76773,40.04106,,17.21833,30.15687,43.51654,,17.36,40.14178,52.86186,,17.35972,39.18822,51.31303
17.35972,23.34788,33.76346,,17.50139,32.94351,44.58442,,17.36,31.10021,42.73976,,17.36028,28.41627,39.22008,,17.50167,32.12608,43.71803,,17.50139,28.00651,39.44639,,17.36028,29.70715,39.98176,,17.36,30.14684,43.48341,,17.50139,40.20249,52.84409,,17.50167,39.22907,51.36652
17.50139,23.37954,33.66795,,17.64278,32.91153,44.61589,,17.50139,31.03216,42.83213,,17.50139,28.57548,39.11077,,17.64361,32.12246,43.77295,,17.64306,27.72833,39.30205,,17.50139,29.65699,39.92695,,17.50139,30.10719,43.31216,,17.64306,40.34889,52.98011,,17.64306,39.10098,51.39328
17.64278,23.41577,33.6632,,17.78417,32.89723,44.5201,,17.64333,31.04646,42.61756,,17.64333,28.32577,39.3074,,17.78528,32.11733,43.66342,,17.78472,27.80979,39.49891,,17.64306,29.65363,40.00271,,17.64306,30.18365,43.47721,,17.785,40.18951,52.92437,,17.78472,38.96628,51.30174
17.78444,23.36094,33.53699,,17.92583,32.91231,44.47478,,17.78528,30.98123,42.54274,,17.78472,28.23392,39.10385,,17.92694,31.91058,43.5147,,17.92639,27.73452,39.31719,,17.78472,29.59287,39.91341,,17.785,30.16106,43.39813,,17.92667,40.18185,52.84592,,17.92667,39.00271,51.21437
17.92639,23.36017,33.65921,,18.0675,32.79186,44.50228,,17.92667,30.82823,42.68788,,17.92667,28.25745,39.11216,,18.06833,31.98508,43.46835,,18.06806,27.7532,39.24666,,17.92639,29.3823,39.89421,,17.92639,30.1097,43.24786,,18.06778,40.09253,52.80885,,18.06806,39.0999,51.24664
18.06806,23.24539,33.53108,,18.20917,32.74209,44.53368,,18.06833,30.88151,42.50875,,18.06806,28.24196,39.03895,,18.20972,31.85321,43.51719,,18.20917,27.80237,39.20527,,18.06778,29.50392,39.78004,,18.06778,30.06311,43.29968,,18.20944,40.17617,52.84114,,18.20972,38.98397,51.12543
18.20944,23.32346,33.55034,,18.35111,32.76023,44.40894,,18.20972,30.93494,42.4608,,18.20944,28.18489,38.96343,,18.35139,31.9251,43.49938,,18.35083,27.7074,39.28957,,18.20972,29.39246,39.79895,,18.20972,30.15334,43.2844,,18.35111,40.1524,52.88173,,18.35111,38.95336,51.06598
18.35111,23.22297,33.50011,,18.4925,32.8338,44.57633,,18.35111,30.88167,42.5564,,18.35139,28.19969,38.86258,,18.49278,31.86494,43.43234,,18.4925,27.68367,39.2305,,18.35139,29.42215,39.71533,,18.35139,30.1365,43.40832,,18.4925,40.14772,52.82442,,18.4925,38.90556,51.27844
18.4925,23.27029,33.44734,,18.63417,32.75039,44.45437,,18.49306,30.84387,42.51296,,18.49306,28.147,39.02325,,18.63444,31.9464,43.50818,,18.63444,27.74163,39.18243,,18.49306,29.39097,39.74009,,18.49306,30.16645,43.38687,,18.63417,40.14403,52.82653,,18.63417,38.90789,51.25142
18.63417,23.20525,33.64839,,18.77556,32.72666,44.44098,,18.63472,30.90094,42.62393,,18.63472,27.9282,38.87107,,18.77611,31.82694,43.39722,,18.77611,27.7045,39.13249,,18.63472,29.20897,39.71668,,18.63444,30.20324,43.48225,,18.77583,40.09236,52.77372,,18.77583,38.89151,51.20272
18.77583,23.19401,33.40775,,18.9175,32.64285,44.40206,,18.77611,30.69032,42.31077,,18.77583,27.99411,38.82054,,18.91806,31.81507,43.26853,,18.91722,27.69678,39.11237,,18.77639,29.30009,39.77431,,18.77611,30.1426,43.40947,,18.9175,40.13693,52.78991,,18.9175,38.87322,51.13805
18.9175,23.17063,33.40874,,19.05889,32.64559,44.41374,,18.9175,30.75001,42.35433,,18.9175,27.92349,38.82662,,19.05972,31.69107,43.3177,,19.05889,27.53979,39.0251,,18.9175,29.17393,39.47545,,18.91778,30.09601,43.28786,,19.05917,40.12448,52.75237,,19.05917,38.77996,51.23195
19.05917,23.23355,33.44771,,19.20028,32.66182,44.39126,,19.05944,30.58249,42.31737,,19.05917,27.86432,38.92441,,19.20111,31.63642,43.23815,,19.20056,27.68076,39.10297,,19.05917,29.19048,39.5511,,19.05917,30.10251,43.55007,,19.20056,40.0586,52.67239,,19.20083,38.75862,51.1116
19.20083,23.17294,33.41166,,19.3425,32.62192,44.12501,,19.20083,30.6306,41.98836,,19.20056,27.84991,38.67536,,19.34278,31.61956,43.24184,,19.34222,27.45376,38.92357,,19.20083,29.13677,39.57479,,19.20083,30.06017,43.31869,,19.3425,40.10845,52.77466,,19.34278,38.82049,51.12355
19.3425,23.15832,33.37352,,19.48417,32.582,44.33111,,19.3425,30.43598,42.01417,,19.34222,27.9028,38.57648,,19.48417,31.70396,43.24451,,19.48389,27.70524,39.1379,,19.3425,29.10295,39.39771,,19.3425,30.06618,43.36492,,19.48417,40.14805,52.70788,,19.48417,38.78082,50.89883
19.48389,23.04505,33.33966,,19.62583,32.59474,44.19605,,19.48417,30.37391,41.98423,,19.48389,27.80313,38.63599,,19.62611,31.64962,42.98608,,19.62583,27.1597,38.47305,,19.48417,29.07303,39.63138,,19.48417,29.95277,43.40889,,19.62556,40.10441,52.63932,,19.62583,38.82291,51.09733
19.62556,23.06219,33.30138,,19.76694,32.564,44.20519,,19.62583,30.34676,42.08285,,19.62556,27.82096,38.66442,,19.7675,31.57297,42.99875,,19.7675,26.96549,38.41264,,19.62583,29.04796,39.5991,,19.62583,30.0275,43.4104,,19.76722,39.97986,52.66203,,19.7675,38.71058,51.01138
19.76694,23.14303,33.273,,19.90861,32.55389,44.30975,,19.76722,30.29422,42.04594,,19.76722,27.78053,38.48774,,19.90944,31.46244,43.00999,,19.90889,26.97909,38.41862,,19.76722,29.01886,39.3817,,19.7675,30.1196,43.29103,,19.90889,40.06163,52.55544,,19.90861,38.75034,50.92286
19.90861,22.99687,33.32842,,20.05056,32.35021,43.97189,,19.90889,30.30122,41.77249,,19.90889,27.82394,38.58154,,20.05056,31.48643,42.96674,,20.05056,26.9922,38.3323,,19.90917,28.92256,39.33922,,19.90917,29.96913,43.3132,,20.05056,40.24847,52.49624,,20.05028,38.62051,50.91836
20.05028,22.69385,32.97023,,20.19194,32.2084,43.96521,,20.05056,30.31085,41.99782,,20.05056,27.74771,38.45688,,20.19222,31.35944,42.96283,,20.19194,26.88503,38.22649,,20.05083,28.92643,39.35853,,20.05056,30.11974,43.36037,,20.19222,40.1037,52.71733,,20.19194,38.64999,50.93481
20.19194,22.48526,32.6935,,20.33361,32.2733,43.86636,,20.1925,30.28612,41.89614,,20.19194,27.67618,38.41407,,20.33389,31.35423,42.84263,,20.33361,26.90894,38.04281,,20.19194,28.88281,39.31186,,20.19222,29.97786,43.20011,,20.33361,40.03167,52.65569,,20.33361,38.54931,50.70617
20.33361,22.45415,32.83921,,20.47528,32.24466,44.02395,,20.33389,30.29819,41.95189,,20.33361,27.67993,38.38496,,20.47583,31.22473,42.93771,,20.475,26.92359,38.19616,,20.33361,28.97456,39.18431,,20.33417,30.00451,43.27451,,20.47556,39.99223,52.66668,,20.47528,38.59982,50.82029
20.47528,22.5696,32.63182,,20.61639,32.26055,43.79034,,20.47556,30.35531,41.99847,,20.47528,27.65114,38.57047,,20.61722,31.51791,42.95819,,20.61694,26.86889,38.04526,,20.47528,28.80765,39.28765,,20.47556,30.05257,43.17222,,20.61722,39.88412,52.73909,,20.61722,38.54426,50.82555
20.61694,22.42786,32.49802,,20.75806,32.28159,43.89948,,20.61722,30.28652,41.74414,,20.61694,27.61855,38.44289,,20.75861,30.47022,42.08084,,20.75861,26.81548,38.12349,,20.61694,28.73656,39.19927,,20.61722,30.02254,43.22665,,20.75889,40.00223,52.6591,,20.75861,38.45903,50.75937
20.75861,22.64691,32.75369,,20.90028,32.21595,43.69633,,20.75889,30.23452,41.79256,,20.75833,27.63661,38.26538,,20.90028,30.5215,41.95329,,20.9,26.86954,38.21069,,20.75833,28.80861,39.16058,,20.75861,30.10193,43.29439,,20.90028,39.99455,52.75375,,20.90028,38.04198,50.12909
20.9,22.45538,32.85737,,21.04167,32.2461,43.87801,,20.90056,30.203,41.8413,,20.9,27.54686,38.56883,,21.04194,30.4923,42.037,,21.04194,26.79486,38.05938,,20.9,28.7255,39.00109,,20.9,29.98559,43.1789,,21.04167,39.9383,52.53255,,21.04167,37.90141,50.12173
21.04167,22.43972,32.53424,,21.18333,32.0708,43.81614,,21.04194,30.1715,41.69197,,21.04167,27.542,38.17568,,21.18361,30.62931,42.01009,,21.18306,26.8186,38.0629,,21.04194,28.77235,39.0436,,21.04194,30.00306,43.10686,,21.18306,40.0126,52.64209,,21.18361,37.95672,50.16804
