Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
1Mn_C1,11.41194,34.00607,45.95098
1Mn_C1,11.55389,33.96821,45.77164
1Mn_C1,11.69556,34.04502,45.75609
1Mn_C1,11.83667,33.9193,45.62557
1Mn_C1,11.97833,33.91271,45.68417
1Mn_C1,12.12,33.98929,45.59252
1Mn_C1,12.26139,33.93274,45.66247
1Mn_C1,12.40306,33.8728,45.6544
1Mn_C1,12.54472,33.81387,45.42521
1Mn_C1,12.68639,33.76234,45.50106
1Mn_C1,12.82806,33.78033,45.49709
1Mn_C1,12.96944,33.70401,45.49224
1Mn_C1,13.11111,33.75422,45.26889
1Mn_C1,13.25278,33.63964,45.52107
1Mn_C1,13.39444,33.71105,45.34391
1Mn_C1,13.53611,33.56257,45.21635
1Mn_C1,13.67778,33.66737,45.2099
1Mn_C1,13.81917,33.55988,45.23157
1Mn_C1,13.96083,33.49073,45.14993
1Mn_C1,14.1025,33.48991,45.13115
1Mn_C1,14.24417,33.54317,45.27279
1Mn_C1,14.38583,33.4829,45.16635
1Mn_C1,14.5275,33.39114,45.20258
1Mn_C1,14.66917,33.41754,45.12295
1Mn_C1,14.81056,33.36949,45.03927
1Mn_C1,14.9525,33.32442,45.09699
1Mn_C1,15.09417,33.32101,45.01183
1Mn_C1,15.23583,33.28069,44.98929
1Mn_C1,15.37694,33.26395,45.02769
1Mn_C1,15.51861,33.26149,45.01695
1Mn_C1,15.66028,33.2878,44.87505
1Mn_C1,15.80167,33.2239,45.0678
1Mn_C1,15.94333,33.2049,44.87185
1Mn_C1,16.085,33.20281,44.87659
1Mn_C1,16.22694,33.08022,44.81434
1Mn_C1,16.51,33.38645,44.85104
1Mn_C1,16.65167,33.09629,44.83834
1Mn_C1,16.79333,33.12443,44.63621
1Mn_C1,16.93472,32.98573,44.73409
1Mn_C1,17.07639,32.96969,44.78132
1Mn_C1,17.21778,33.12198,44.62721
1Mn_C1,17.35944,32.93051,44.60756
1Mn_C1,17.50139,32.94351,44.58442
1Mn_C1,17.64278,32.91153,44.61589
1Mn_C1,17.78417,32.89723,44.5201
1Mn_C1,17.92583,32.91231,44.47478
1Mn_C1,18.0675,32.79186,44.50228
1Mn_C1,18.20917,32.74209,44.53368
1Mn_C1,18.35111,32.76023,44.40894
1Mn_C1,18.4925,32.8338,44.57633
1Mn_C1,18.63417,32.75039,44.45437
1Mn_C1,18.77556,32.72666,44.44098
1Mn_C1,18.9175,32.64285,44.40206
1Mn_C1,19.05889,32.64559,44.41374
1Mn_C1,19.20028,32.66182,44.39126
