Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
0.25Mn_2,0.22528,42.77395,54.26831
0.25Mn_2,0.36667,42.10149,53.63455
0.25Mn_2,0.50833,41.54614,53.08622
0.25Mn_2,0.65028,40.48728,53.06413
0.25Mn_2,0.79194,40.51736,52.36363
0.25Mn_2,0.93306,40.31946,51.93781
0.25Mn_2,1.07472,39.92492,51.67952
0.25Mn_2,1.21639,39.72889,51.22345
0.25Mn_2,1.35778,39.4356,51.26625
0.25Mn_2,1.49944,39.42998,50.8487
0.25Mn_2,1.64111,38.66518,50.4769
0.25Mn_2,1.78278,38.44854,50.02062
0.25Mn_2,1.92444,38.51545,49.80401
0.25Mn_2,2.06583,37.71679,49.84361
0.25Mn_2,2.20778,38.15194,49.3063
0.25Mn_2,2.34944,37.65215,49.20223
0.25Mn_2,2.49083,37.4407,48.89691
0.25Mn_2,2.6325,37.14667,48.92262
0.25Mn_2,2.77444,36.96765,48.51787
0.25Mn_2,2.91583,36.83476,48.45603
0.25Mn_2,3.0575,36.54951,48.28498
0.25Mn_2,3.19889,36.48996,48.02629
0.25Mn_2,3.34056,36.30857,47.82967
0.25Mn_2,3.4825,36.1455,47.80361
0.25Mn_2,3.62417,36.0477,47.66909
0.25Mn_2,3.76556,35.76805,47.57944
0.25Mn_2,3.90694,35.70355,47.3645
0.25Mn_2,4.04861,35.48808,47.08102
0.25Mn_2,4.19,35.32241,47.00488
0.25Mn_2,4.33167,35.13056,47.06481
0.25Mn_2,4.47333,34.5145,46.21893
0.25Mn_2,4.61528,34.11598,45.88764
0.25Mn_2,4.75667,33.93847,45.62262
0.25Mn_2,4.89806,33.8267,45.36949
0.25Mn_2,5.03972,33.79428,45.3907
0.25Mn_2,5.18167,33.5886,45.07592
0.25Mn_2,5.32306,33.53938,45.0918
0.25Mn_2,5.46472,33.31099,44.8597
0.25Mn_2,5.60667,33.21395,44.80264
0.25Mn_2,5.74833,33.20051,44.64558
0.25Mn_2,5.88972,33.11638,44.75674
0.25Mn_2,6.03111,32.92198,44.44241
0.25Mn_2,6.17306,33.00519,44.30597
0.25Mn_2,6.31472,32.71259,44.25955
0.25Mn_2,6.45611,32.69464,44.00241
0.25Mn_2,6.5975,32.53216,44.11852
0.25Mn_2,6.73917,32.3476,43.9302
0.25Mn_2,6.88083,32.233,43.82966
0.25Mn_2,7.02222,32.20645,43.72199
0.25Mn_2,7.16389,32.00778,43.67025
0.25Mn_2,7.30556,32.05076,43.55653
0.25Mn_2,7.44722,31.90785,43.59427
0.25Mn_2,7.58889,31.8675,43.22932
0.25Mn_2,7.73083,31.77946,43.31891
0.25Mn_2,7.8725,31.56862,43.29303
0.25Mn_2,8.01361,31.84033,43.05952
0.25Mn_2,8.15556,31.63949,42.95424
0.25Mn_2,8.29722,31.52394,42.8265
0.25Mn_2,8.43833,31.51671,42.75133
0.25Mn_2,8.58,31.50233,42.85224
0.25Mn_2,8.72167,31.26497,42.72447
0.25Mn_2,8.86333,31.32744,42.65513
0.25Mn_2,9.00472,31.24553,42.36978
0.25Mn_2,9.14639,31.00629,42.5585
0.25Mn_2,9.28833,31.12633,42.15395
0.25Mn_2,9.43,30.99586,42.35376
0.25Mn_2,9.57139,30.93353,42.27398
0.25Mn_2,9.71306,30.85586,42.2405
0.25Mn_2,9.85472,30.74653,41.93828
0.25Mn_2,9.99639,30.64699,41.91116
0.25Mn_2,10.13806,30.63495,41.72308
0.25Mn_2,10.27972,30.41952,41.71939
0.25Mn_2,10.42167,30.34563,41.66393
0.25Mn_2,10.56333,30.23191,41.6456
0.25Mn_2,10.70472,30.12371,41.46302
0.25Mn_2,10.84611,30.04422,41.32008
0.25Mn_2,10.98778,29.99346,41.27941
0.25Mn_2,11.12917,29.85123,41.29156
0.25Mn_2,11.27083,29.87099,41.19083
0.25Mn_2,11.4125,29.74658,41.04467
0.25Mn_2,11.55417,29.72967,41.19259
0.25Mn_2,11.69583,29.76194,40.91491
0.25Mn_2,11.8375,29.59603,40.84872
0.25Mn_2,11.97944,29.52897,41.00672
0.25Mn_2,12.12083,29.41176,40.78851
0.25Mn_2,12.26222,29.39661,40.86465
0.25Mn_2,12.40389,29.26572,40.75239
0.25Mn_2,12.54556,29.2427,40.6353
0.25Mn_2,12.68722,29.16028,40.62289
0.25Mn_2,12.82889,29.14081,40.61879
0.25Mn_2,12.97056,29.1793,40.48265
0.25Mn_2,13.11222,29.08335,40.28239
0.25Mn_2,13.25389,28.96232,40.37949
0.25Mn_2,13.395,28.92738,40.18668
0.25Mn_2,13.53667,28.92532,40.30997
0.25Mn_2,13.67833,28.59068,39.97596
0.25Mn_2,13.82,28.71899,40.16121
0.25Mn_2,13.96139,28.86749,40.04334
0.25Mn_2,14.10306,28.67831,39.92477
0.25Mn_2,14.245,28.62949,40.02929
0.25Mn_2,14.38639,28.57158,39.81548
0.25Mn_2,14.52806,28.6871,39.99303
0.25Mn_2,14.66972,28.61423,39.85671
0.25Mn_2,14.81139,28.32329,39.84055
0.25Mn_2,14.95306,28.29761,39.65153
0.25Mn_2,15.09444,28.1962,39.68256
0.25Mn_2,15.23611,28.49602,39.423
0.25Mn_2,15.3775,28.16816,39.53231
0.25Mn_2,15.51917,28.1786,39.5625
0.25Mn_2,15.66083,28.18849,39.38871
0.25Mn_2,15.8025,28.04245,39.4052
0.25Mn_2,15.94389,28.0022,39.32781
0.25Mn_2,16.08583,28.00082,39.31998
0.25Mn_2,16.2275,28.02244,39.32685
0.25Mn_2,16.36944,27.85875,39.39975
0.25Mn_2,16.51083,27.57248,39.20292
0.25Mn_2,16.6525,27.74505,39.01015
0.25Mn_2,16.79417,27.73825,38.94941
